,0
2025-05-07 03:56:48,16.051761630220792
2025-05-07 04:31:17,16.08404872619229
2025-05-07 04:55:41,16.079760201526202
2025-05-07 05:26:34,16.202784399994034
2025-05-07 05:45:00,16.23318026858333
2025-05-07 05:58:19,16.239281166914733
2025-05-07 06:38:30,16.55402145380944
2025-05-07 06:57:36,16.536664433567207
2025-05-07 07:26:57,16.576192355420527
2025-05-07 07:43:39,16.58134836082893
2025-05-07 07:56:50,16.947755933427636
2025-05-07 08:36:05,16.98626467497104
2025-05-07 08:58:27,16.665301218694864
2025-05-07 09:30:45,16.65326401736698
2025-05-07 09:48:00,16.611368824904915
2025-05-07 10:29:08,16.243724277073554
2025-05-07 10:49:22,16.154434917092427
2025-05-07 11:22:34,15.83429607754888
2025-05-07 11:41:41,15.843847454736057
2025-05-07 11:55:04,15.812582628487428
2025-05-07 12:06:08,15.780900265467041
2025-05-07 12:55:14,15.643631701674478
2025-05-07 13:38:06,15.691772788765107
2025-05-07 13:56:08,15.841600723631851
2025-05-07 14:28:10,15.75343491742203
2025-05-07 14:49:41,15.73018027758222
2025-05-07 15:29:00,15.939150185967256
2025-05-07 15:48:07,15.847651836719146
2025-05-07 16:34:02,15.775549674015258
2025-05-07 16:58:50,15.743456493971257
2025-05-07 17:27:02,15.702893028270692
2025-05-07 17:44:49,15.64313750787966
2025-05-07 17:58:02,15.645987153366542
2025-05-07 18:36:17,15.797161883302408
2025-05-07 18:56:29,15.994398257059558
2025-05-07 19:22:42,16.091900068424824
2025-05-07 19:40:54,15.96961860209604
2025-05-07 20:29:37,16.264084707104043
2025-05-07 20:47:02,15.99106195124756
2025-05-07 21:22:22,15.888261805102145
2025-05-07 21:41:55,15.953571610534436
2025-05-07 21:54:48,15.873922369389419
2025-05-07 22:25:49,15.804080129547003
2025-05-07 22:45:17,15.588538136676213
2025-05-07 22:58:09,15.598758538911788
2025-05-07 23:25:55,15.754218751202998
2025-05-07 23:43:38,15.702441988407513
2025-05-07 23:56:53,15.72640294209816
2025-05-08 02:06:52,15.774990921477547
2025-05-08 03:18:21,15.808182101482926
2025-05-08 03:56:36,15.876727418052402
2025-05-08 04:32:49,15.899266324040234
2025-05-08 04:55:36,15.73223111721542
2025-05-08 05:26:56,15.760428209952451
2025-05-08 05:45:55,15.839781268035836
2025-05-08 06:37:17,15.911465728321463
2025-05-08 06:57:32,15.909202070373457
2025-05-08 07:27:01,15.930348795009271
2025-05-08 07:43:31,15.945185539396252
2025-05-08 07:56:41,15.947401461686399
2025-05-08 08:35:01,15.957618620496508
2025-05-08 08:57:53,15.914026245174597
2025-05-08 09:29:17,15.85731523755144
